CBOE,0.002727172,-0.004934032,0.013375,0.009973501,0.000884508,-0.000505191,-0.003272935,-0.005134577,0.001505017,0.001130136,-0.010806148,-0.000744669,0.001491647,0.002367244,-0.001492847,0.0016199,0.007786048,0.013362115,0.002423817,0.005386661,-0.000256405,-0.003577348,0.000255553,-0.013240895
KMX,-0.014999083,-0.043059827,-0.013986014,0.000166561,0.004852761,0.01511804,-0.012248306,-0.007328498,-0.000499401,0.010089104,-0.027791353,-0.008429259,-0.029115549,0.000472414,0.008415338,-0.006467881,-0.012616792,0.006742936,-0.013001099,0.01253722,-0.001408466,-0.014952998,-0.002460341,-0.002301335
CCL,-0.001362432,-0.003225242,-0.006409192,0.005597049,-0.00506242,0.00662475,0.004607526,0.00136702,0.003945771,0.008652016,0.000519443,0.00208187,0.001737887,0.002963256,0.006667784,-0.002101191,-0.001747911,0.017971494,0.012065586,0,-0.003767546,0.000358955,-0.015025614,0.001238938
CAT,0.020158232,-0.005282503,-0.004934553,0.003876804,-0.00096822,0.01573593,-0.006945198,-0.000867408,-0.002163767,0,-0.031132096,0.026800106,0.000646268,-0.005462757,0.016329196,-0.008419668,0.003574922,0.010066736,-0.019736179,-0.028145492,0.002822454,0.00567705,0.008054281,-0.042807881
CBG,-0.026994958,-0.03104346,0.001439234,0.012237821,0.009708678,0.008605371,-0.019778941,-0.016309012,0.002006881,-0.007963567,-0.010970436,-0.013322232,-0.004971003,0.006952169,0.013814434,-0.013351877,-0.012362664,0.010830437,-0.007989008,0.003871654,0.006681571,-0.013999506,0.001374354,0.006084098
CBS,0.004937496,-0.007208766,0.000288506,0.015970637,0.007082825,0.004148748,0.008819073,0.002547565,0.00922565,0.002273791,-0.014048766,-0.000597356,-0.005200683,-0.012906967,0.002499603,0.001472508,0.007417297,-0.004283501,-0.004558227,0.003689463,-0.000735335,-0.003663546,0.016232253,-0.001635451
CELG,0.005804063,-0.003053902,0.000723854,0.002014667,-0.002732492,-0.003443865,0.011995494,0.001298458,-0.001215871,-0.003634284,-0.021263157,0.005883796,-0.006713047,-0.002049133,0.017645148,0.002009162,0.003467742,-0.009030584,0.016986313,0.007863688,-0.011657991,-0.001132193,0.011616541,-0.011802741
CNC,-0.02651041,0.005753522,-0.012335412,0.014910762,0.003670676,0.008543343,0.02182453,0.052365719,-0.039700102,0.016288165,-0.011813393,-0.012683993,-0.000145802,0.000583431,0.015703674,-0.027797782,0.014613474,-0.01624494,-0.009681094,-0.004535148,-0.005777131,0,-0.003789964,-0.016293842
CNP,0.007985518,-0.000725462,0.002181025,-0.012208259,0.005778223,0,-0.006458557,0.00432436,-0.004662805,0.010877411,0.004735847,-0.008309212,0.003262051,-0.017799929,0.021454545,-0.0039841,-0.003608733,0.012422287,-0.00255102,-0.019999964,0.001430651,0.002150502,0.004681311,0.00252704
CTL,0.015254195,0.001272804,0.006834686,0.013858813,0.025310835,-0.003980584,-0.006590466,0.005300398,-0.007452872,-0.023544605,-0.011844248,-0.000422875,0.011981129,-0.016827892,0.018423308,-0.005115047,0.013828868,0.018037791,0.012472115,-0.002222178,-0.025974026,-0.016183986,-0.002124989,-0.021214641
CERN,0.002542407,0.002548887,-0.005408146,0.000507254,-0.002024958,-0.000506038,0.026311252,0.021935274,0.002304911,-0.007217022,0.004242549,-0.000706607,0.004614073,0.011488045,0.011254293,-0.00702956,0.004344641,0.008581377,0.007357017,-0.010915081,-0.001997113,-0.011840688,0.003059241,0.002164094
CF,0.028501056,-0.031686542,-0.010785305,-0.038561275,0.020502679,0.034199726,0.002056203,-0.007145254,0.005473794,-0.010494279,-0.027969662,0.03755541,0.020202091,-0.004852721,0.005927476,-0.025152957,0,0.002726653,-0.009453106,-0.019205297,-0.020434609,-0.003877254,-0.019328201,-0.01835157
SCHW,-0.008380577,-0.005880936,-0.008021342,0.017058047,-0.000987923,0.027143685,-0.014992554,-0.00373408,0.000248954,-0.006923813,-0.04284026,-0.014232408,-0.015391638,0.018960627,0.001171854,-0.007212704,0.011770245,0.005443787,0.009316746,0.004800792,-0.010686321,-0.008009423,0.00520959,-0.017678576
CHTR,0.009900387,0.002902303,-0.002438096,0.006688326,0.00573937,0.002908869,-0.006792657,0.00534581,0.007534193,0.001684052,-0.013323444,-0.002516829,0.006456187,-0.005101739,0.002279417,0.000925014,0.002658541,0.001052163,0.001673927,-0.001979904,-0.001636961,0.004498579,-0.005031656,-0.003751887
CHK,0.067567568,-0.003367003,0.015384615,0.006884682,0.077922078,0.044573643,-0.011494253,0.025540275,0.018,-0.013806706,-0.021235521,-0.020793951,-0.029357798,0,0.040076336,-0.016885553,0.034951456,0.003898635,0.038461538,-0.060836502,-0.01682243,0.005639098,-0.007462687,-0.037701975
CVX,0.007977746,0.004004843,-0.003804008,-0.002683455,0.008397891,0.008374097,-0.015834791,0.001112404,-0.004797454,0.003239522,0.003529602,-0.000185698,-0.001668839,-0.009368075,0.014157936,-0.018198418,-0.011391402,0.005179935,0.003923,-0.01967621,-0.012017319,-0.003346587,0.001676094,-0.004566175
CMG,-0.007377131,0.016228253,0.003604199,0.022056493,0.01902725,0.027159293,0.002270427,-0.002072927,-0.003434924,0.021569516,0.028130268,-0.015425486,0.004065282,-2.49E-05,-0.005308893,-0.006824818,-0.004610681,-0.006650777,0.009790925,0.003951608,-0.0164691,-0.010598676,-0.000480466,-0.006823297
CB,0.007851999,0.000146818,-0.005837307,0.004029326,-0.005899068,0.009805334,0.004409864,-0.004390502,7.32E-05,0.004188661,-0.007729313,-0.006951535,0.002686496,-0.00383335,0.006771958,-0.00152677,-0.001959248,0.002910952,0.003285609,-0.003274849,-0.002033546,-0.006923851,0.001806358,-0.014104651
CHD,-0.002806154,0.000401043,-0.003198081,-0.00019988,-0.004377179,-0.000397792,0.001194703,-0.00238377,0.001193337,-0.001191915,0.002988663,0.001796427,-0.000199621,-0.001394958,0.008643216,-0.002005978,-0.003597861,0.008059601,0.002423813,-0.000807286,-0.002415925,-0.003610833,-0.006774278,-0.000796357
CI,0.007697932,0.019796532,-0.007520332,0.002513143,-0.007215152,0.015475281,0.001508613,-0.022523034,-0.007913826,0.005079834,-0.010057592,-0.005003582,0.000658844,-0.014350695,0.002996008,0.00091264,0.009741943,-0.001839678,-0.000262796,0.002898623,-0.007322241,0.006382009,0.002704862,-0.00407355
XEC,0.015577345,-0.011465353,-0.013131846,-0.003948634,0.017493906,0.018846998,0.005229318,-0.004012987,-0.007878018,-0.003545184,-0.01381833,-0.006533253,-0.001073978,-0.015853634,0.01753808,0.002404851,0.011406466,-0.01389464,0.012137996,-0.038551316,-0.008696314,-0.00214955,0.005121229,-0.027092223
CINF,-0.000279464,-0.009547461,-0.0008296,0.008083652,-0.010344828,0.011721964,-0.003060559,-0.011822945,-0.000137485,-0.000412187,-0.019401805,-0.006159628,0.006425748,-0.003335553,0.011470959,0.002570634,-0.000811113,0.007491186,0.009070869,-0.005603332,-0.000136684,-0.010680019,-0.004441477,-0.011310686
CTAS,0.000721411,-0.014145732,-0.003465128,0.004270808,0.001901783,0.008631665,-7.99E-05,-0.00651052,0.01270398,0.004766554,-0.004263527,-0.004484704,0.047215742,-0.001841629,0.008526822,-0.00570805,0.000840108,0.009841316,-0.004139895,0.000761005,-0.002866571,0.001689021,-0.001096651,-0.009111394
CSCO,0.003604656,-0.006508785,0.00177822,0,-0.008230426,0.000882585,-0.002640852,0.003533638,-0.004105544,0.006493445,-0.011668566,0.001460701,0,-0.000292126,0.003517068,0.000586532,-0.004670163,0.00557672,0.001469688,-0.005263172,0.000292553,-0.00291635,-0.002907781,-0.001451795
C,0,-0.002340354,-0.011403041,0.018858377,-0.000504864,0.018686713,0.004477389,0.000344548,0.004846789,-0.004651981,-0.026011059,-0.012920308,-0.012755568,0.005095365,-0.009765609,-0.001462701,0.000650463,-0.000974768,0.007200098,0.010082661,0.003649652,-0.011803295,0.006102573,-0.01478713
CFG,0.002297588,0.00781479,-0.009461066,0.011307596,-0.015415273,0.023072341,-0.007823704,-0.001735667,0.004066221,0.002037223,-0.051614656,-0.010649891,-0.012937979,0.008700354,-0.011024469,-0.004816698,-0.00717322,-0.002385396,-0.003170357,-0.003160469,-0.007839012,-0.00104414,0.006833167,-0.038898737
CTXS,-0.00167784,0.000599628,-0.008560242,0.0062209,-0.004762496,0.005025703,0.005172011,-0.002997961,0.014476911,0.008465157,-0.01188018,-0.0027805,0.001816653,0.00072716,0.005974214,-0.034263546,0.06789892,0.006326711,-0.011136124,0.000250263,0.003012779,-0.00362718,0.007815391,-0.01782834
CLX,0.001412242,-0.002150923,-0.003400037,-0.004928023,-0.007301401,0.000219192,-0.00638564,0.001890185,0.002770322,-0.002472526,0.000363655,-0.000581547,-0.003405565,-0.00468779,0.007410673,-0.004340321,0.001231245,0.007369101,0.004765002,-0.003652034,0.000804101,-0.000876388,-0.003493421,0.001749708
CME,-0.001957472,-0.010942786,-0.000420656,0.00295357,-0.002693149,0.004905294,-0.013680339,0.005789034,-0.001173217,-0.007898213,-0.029452118,-0.005297343,-0.001202517,0,0.002330261,-0.00304418,0.008890317,-0.000646111,0.004951307,0.002441001,-0.003950063,0,-0.001529257,-0.021732304
CMS,0.001784475,0.002011623,0.002464732,-0.004239157,-0.007528787,0.001330421,-0.003975287,0.003991153,-0.001991613,0.003999134,0.017175096,-0.010288504,0.007208831,-0.013555578,0.017408998,0.000905205,0.001132759,0.009606541,0.00114502,-0.017326756,0.002029335,0.001128646,-0.004941622,0.008837503
COH,-0.026095471,-0.017178876,-0.008635093,0.007248128,0.011733048,0.021983538,0.024047045,0.005401209,0.008822003,-0.003619416,-0.012005159,-0.014846502,0.001764659,-0.004766759,0.02283808,0.001542046,-0.009167303,0.020530146,-0.00568478,0.032495625,-0.0052604,-0.001313366,-0.00936769,0.001041951
KO,0.006366423,-0.000706857,-0.003755845,0.004243282,-0.000235729,0.002599244,0.004748362,-0.001185653,-0.004955238,-0.002823506,0.007586534,0.003568903,-0.005207124,0.003086444,0.003573934,-0.001427504,0.002624022,0.0061861,0.000952535,0,-0.004504465,-0.007062141,0.000235424,0.007352971
CTSH,-0.000686712,-0.021337366,0.004726502,0.002708192,0.000677524,0.005620882,0.001535312,-0.002382556,-0.011772637,0.015889288,-0.007629722,0.007172114,-0.014307339,0.002531252,0.001690297,-0.001518987,0.008682295,0.018553911,0.00313091,-0.006051141,-0.016828182,-0.017535053,-0.004819628,-0.001327834
CL,0.003407387,0.002459366,-0.000546238,-0.004486066,-0.002846672,0.004630219,-0.003257744,-0.003382035,0.003257302,-0.00027133,-0.001355095,-0.002163277,0.000811867,-0.000540979,0.003937542,-0.00338295,-0.004847832,0.012130284,0.002870407,-0.00759627,-0.000948638,0.002717829,-0.002034201,0.003811585
CMCSA,0.006123536,0.003419561,0.002132825,0.007791427,0.003505026,-0.000538967,-0.007223111,0.004298751,0.004859627,-0.000809255,-0.01093915,0.000533905,-0.00583866,-0.001854311,0.009088482,0.002949071,-0.000535907,-0.001605169,0.007275664,-0.00828426,-0.000534217,0.005910739,-0.006141515,-0.00372438
CMA,0.002630055,-0.002041411,-0.007955953,0.019165487,-0.002059717,0.018582316,-0.007437156,0.001191377,0.002687786,0.009040198,-0.06058031,-0.009949537,-0.007372347,0.012392578,-0.00671417,-0.007083361,0.000973113,-0.00441501,0.001105,-0.003166668,-0.008464207,-0.00285869,0.01142782,-0.026146491
CAG,-0.003221735,0.000247843,0.001489598,-0.007637374,0.009701467,0.001494818,-0.008154238,0.002974052,-0.003211512,-0.007599926,-0.000734909,-0.014485708,-0.001446528,-0.000481928,0.00630451,0.005363286,0.002688829,0.008380577,0.006449987,-0.010797521,-0.012121212,0.002430085,0.001947943,-0.003397209
CXO,0.013942927,0.000311742,0.00485433,-0.011301998,0.012223711,0.019329122,0.000159746,-0.003185236,-0.006172832,-0.010648293,-0.02250117,0.001456296,0.002304702,-0.01101654,0.024280117,-0.002716383,0.01696929,-0.008219202,0.00900402,-0.051894506,-0.00373023,0.012310165,-0.00015094,-0.015609946
COP,0.005662265,-0.008421857,-0.00260002,0.088139258,0.012560599,0.024610521,0.004308458,-0.00854321,-0.003807435,-0.01173081,-0.014827758,0.00372077,-0.003272273,0,0.020026725,-0.01963353,0.0037224,-0.017426893,0.012415596,-0.037929609,-0.012417198,0.010455876,-0.008089587,-0.017125383
ED,0.001670268,0.002189003,-0.001028994,-0.005628063,-0.004456883,-0.000254666,0.001785474,0.006676146,-0.002816566,0.009956103,0.016427915,-0.007694366,0.004716981,-0.017001533,0.015964421,0.00183533,0.003948355,0.011313803,-0.005032512,-0.01474422,0,-0.000391274,-0.006736676,0.013258099
STZ,-0.000927929,-0.002529789,-0.002277733,-0.007636386,0.007757243,-0.007636853,-0.002316256,0.008234986,-0.009013374,-0.00249076,0.012673011,0.004945923,-0.001789638,-0.000493474,0.018853696,0.004608852,0.005267841,0.011361481,-0.003772938,-0.005279575,-0.003738885,-0.006046813,0.002082952,-0.007393071
GLW,-0.001862854,-0.005925926,-0.020319268,0.002911172,-0.002540799,0.005107588,0,0.002560351,-0.000365631,0.017863751,-0.015750843,0.002202606,-0.001466312,0.001836247,0.0141527,-0.031035692,0.005442671,-0.000362749,-0.001810319,-0.003607432,0,-0.005738881,0,-0.011347588
COST,0.003299358,-0.005903781,-0.001191238,0.002747453,0.00395748,0.003731628,0.000782978,-0.005272559,-0.004651712,0.005396295,-0.003941728,-0.002204851,0.004489405,0.003122403,0.007867272,0.004193266,-0.00495853,-0.002413036,-0.002827244,-0.004550868,0.001619409,-0.020732991,-0.043375667,0.00067466
COTY,-0.03156708,-0.021511253,-0.004939627,-0.019375727,0.000538503,0.016976999,-0.011369735,0.004350191,0.00054407,-0.008095089,-0.032375927,-0.014410705,0.006214449,0.008881923,0.01109345,-0.014062551,0.005235654,0.02193681,-0.002668036,-0.003191436,-0.006867459,0.010138741,0.001603474,-0.034073411
CCI,-0.004244943,-0.002329211,-0.001796724,0.000846224,-0.000422933,0.006598585,0.002988888,0.007311828,0.013955506,0.01124591,-0.002090461,0.01213804,0.00200848,-0.003336243,0.013754171,-0.010485617,0.003544528,-0.002541192,-0.001103616,-0.009726766,-0.005002169,0.002288821,-0.010141352,-0.00344049
CSRA,-0.008513657,-0.034258273,-0.017114035,0.006756717,0.003389845,0.015141096,-0.012572247,0.004436889,0.015245988,-0.003108818,-0.011945357,0.001367039,0.003773604,0.001374049,0.006569872,0.003818138,0.013722713,0.001409499,-0.007692382,0.003508787,-0.005582668,-0.042752207,-0.005976114,-0.007578229
CSX,0.014806932,0.001074092,-0.016687812,0.001269057,-0.001267448,0.024453604,-0.002374806,0.004554305,-0.007319698,0.018193819,-0.026877175,0,-0.015125988,-0.007299332,0.002508865,-0.005199667,0.005857803,0.004623728,-0.001469045,-0.016308774,-0.027113918,0.006265178,0.018945613,-0.013208657
CMI,0.002604862,-0.009788334,-0.005001382,0.001647881,0.000131881,0.013564065,-0.007362207,-0.009525667,0.002370604,0.007630509,-0.023202969,-0.001423869,0.003376778,-0.002332368,0.022998415,-0.012565432,0.008580878,0.017871567,-0.015413125,-0.006114451,-0.002164843,0.003224898,0.007292535,-0.013150212
CVS,-0.002306214,-0.005732446,-0.004438783,0.001142661,0.001908167,0.00127371,0.00025486,0.002426501,-0.002039205,-0.00190818,-0.002664286,-0.000760611,-0.008547021,-0.002132259,-0.002002704,-0.006837431,0.000497512,-0.00371741,-0.004195508,0.00284622,-0.000494743,-0.002098235,-0.004056558,0.008054536
DHI,-0.002397303,0.001801201,-0.00358956,0.001798052,0.003005681,0.006656611,-0.005117459,-0.000902226,0.00818678,-0.005428227,-0.011329785,-0.003565033,-0.00561294,0.017433063,0.011246139,-0.008438758,-0.011617516,0.015733767,-0.007507508,0.013698661,0.013575995,-0.004301045,0.001230421,-0.002760736
DHR,-0.002456785,-0.000584543,-0.002216542,0.001167928,-0.001515977,-0.001743393,0.000348784,-0.003360379,-0.000231657,0.000463609,-0.002197314,-0.002307569,0.003124955,-0.012232755,0.007022799,-0.007314277,-0.002962657,0.005154101,0.007965778,0.006390177,-0.000232275,-0.00852246,0.002424374,-0.007334405
DRI,0.009253744,-0.005497777,0.010141205,0.003148868,-0.000605217,0.093146346,-0.014730765,0.000913361,-0.004675338,0.005221958,-0.003382813,0.002608883,0.016710901,-0.005670579,0.016351709,0.002149147,0.003910369,-0.014091957,0.00053207,0.008992055,-0.002276352,-0.00572495,-0.004770107,0.007744719
DVA,-0.006800695,-0.004855112,-0.007737212,0.002781467,0.009159344,0.011355177,0.002396331,0.00983052,0.00854187,-0.006817209,-0.02076846,-0.005752197,0.000885813,-0.018687542,0.004803523,-0.000727316,0.002917535,0.003807322,0.000439481,0.00190819,-0.018582556,-0.008285743,0.000142906,0.011854851
DE,0.006618873,-0.000734907,-0.002839581,0.009151396,0.0041771,0.010918236,-0.016700305,-0.005021412,-0.002186374,0.001459686,-0.011453798,0.00389317,-0.002528726,-0.00054155,0.014467559,-0.006097542,-0.000363915,0.00310273,-0.00805648,0.002086383,-0.005413192,9.02E-05,0.011776528,-0.015105196
DLPH,-0.029009546,-0.02782952,-0.006296321,0.006336216,0.001368512,0.011705476,0.006970786,0.003816845,-0.001651276,0.00729272,-0.036489138,-0.008918693,-0.00510513,-0.000243092,0.015925938,0.0099751,0.040342472,0.010486237,-0.004436853,0.008687587,0.000658628,-0.016325499,-0.002713516,0.008076098
DAL,-0.026122604,0.00783292,-0.006699827,0.006964069,-0.012465034,0.009327571,0.00217387,0.001742204,0.003935199,0.004833084,-0.028388432,0.007310256,-0.018983379,0.004662026,0.019662922,-0.022597657,-0.011688625,0.013968254,-0.008810531,0.000629702,-0.024769684,-0.025533672,0.003402762,-0.020968058
XRAY,-0.013729247,0.003203075,-0.003352003,-0.004607515,0.001400115,0.006074125,0.00192189,0.001925526,-0.005267396,0.004006419,-0.005577663,-0.008061952,0.002535669,-0.006612126,-0.002199179,-0.004379082,0.008517303,0.009232759,0.002073708,0.002238205,-0.003187261,-0.009627539,-0.004556189,-0.01317827
DVN,0.010944635,0.007430441,0.006513872,0.005579815,0.040383696,0.01903287,0.002061907,-0.007418803,-0.006354855,-0.011557764,-0.018253626,0,-0.004420432,-0.009727578,0.027486232,-0.022949195,0.018905473,-0.012509248,0.001227886,-0.065197437,-0.008648096,0.013610157,-0.00276059,-0.025991479
DLR,-0.002919343,-0.001879848,0.009009835,0.000664316,0.018067662,0.006809309,-0.009061066,-0.011058189,0.00258057,0.011308699,-0.00260295,0.008164098,-0.005028575,-0.010525289,0.020605468,-0.007367216,0.001845198,-0.000769399,-0.003832088,-0.028842638,-0.002042648,-0.005815611,0.009035035,-0.006293971
DFS,-0.013244945,-0.006433718,-0.003932493,0.01477978,-0.00338776,0.016469501,-0.00624904,-0.003114788,-0.003547236,0.000887663,-0.032627348,-0.006115787,-0.009718338,0.00523861,-0.016295348,0.006730272,-0.002796379,0.003226203,-0.000980942,0.005353592,0.002259291,-0.008123277,0.004784745,-0.018508342
DISCA,0.011752506,-0.005500172,0.013588815,0.02280834,0.013728288,0.001809663,0.003267901,-0.004698193,0.00472037,0.003644315,-0.010457952,-0.00999643,-0.004973357,0.005357143,0.019665004,-0.001454582,-0.006861719,-0.006101938,-0.004288742,0.008288288,-0.00107995,-0.003943994,-0.021060056,-0.001051893
DISCK,0.013475141,-0.003885482,0.009269163,0.019629189,0.011397022,0.003319808,0.001477687,-0.002946593,0.005555556,0.006336191,-0.012150221,-0.006946984,-0.001824818,0.006982764,0.020247432,-0.003735525,-0.011812477,-0.007328728,-0.003650895,0.00698522,0.000367782,-0.000367647,-0.016630477,-0.007535019
DISH,0.006500713,-0.006615246,0.004588623,0.003333847,0.001112587,0.012063697,0.00290363,0.00177765,0.003730722,-0.003555794,-0.018870948,-0.012527403,0.010123379,0.001267057,0.010886968,0.007744418,-0.001128106,-0.022988491,-0.007501234,-0.000156219,0.045239262,0.000817261,0.005919106,-0.018874044
DG,-0.006829439,-0.013050379,-0.015946909,0.002404852,0.031218073,-0.006089575,-0.00734027,0.008418011,-0.025183899,0.009570033,-0.022206649,-0.010092686,-0.011885178,0.005356393,-0.000137352,0.003168536,-0.004115832,-0.010050225,0.015166111,0.016395712,-0.0146368,-0.009573372,-0.012825665,0.009815978
DLTR,-0.000643374,-0.009431532,-0.012336392,0.011845624,0.025604166,0.005516958,0.016150548,0.00726003,0.005406785,0.007352955,-0.01157471,-0.018493977,0.002250735,0.01300967,0.004987141,-0.005229284,-0.006394831,-0.006222706,-0.000925913,0.005051808,-0.009350705,-0.01555811,-0.007846681,0.011712676
D,-0.001543543,0.002191543,0.002066865,-0.003347419,-0.004996157,0.001796715,-0.004344544,0,-0.004958678,0.005625917,0.017961694,-0.003760386,0.004166667,-0.013487412,0.01991348,0.003154239,0.00555039,0.01028032,-0.003061294,-0.013005859,-0.001573911,-0.004179728,-0.008547047,0.012721325
DOV,-0.001720747,0.012570044,0.003496915,0.0013757,0.007941472,0.018226132,-0.002943371,-0.000511653,0.002693331,-0.004087367,-0.019168116,0.001505684,0.004537447,0.00012598,0.029457618,-0.00734251,0.010675681,0.006156694,-0.011779987,-0.026955524,-0.013053244,0.000622005,-0.001614481,-0.015888572
DOW,0.002220108,-0.007554296,-0.009971938,-0.00372552,-0.001859343,0.01530777,0.014901621,-0.011749956,0.016563163,-0.004597357,-0.022015476,0.007340327,0.002662043,-0.009000646,0.011934712,-0.006707223,0.00422932,0.004721436,0.004108755,0.002058543,-0.005668346,0.003951948,-0.001420693,-0.001733383
DPS,0.001437214,-0.005208272,0.005958517,0.002574931,-0.00082332,-0.000617145,0.002784695,0.002896142,-0.003093452,0.004141655,0.004472179,0.005858416,-0.008505424,0.002912795,0.015636503,-0.000633481,-0.000211169,0.007658813,0.002437423,0.001379583,-0.002117943,-0.005057457,0.003064904,0.014365389
DTE,0.005705233,-0.004406983,0.008294698,-0.005010827,0.000786647,-0.001864776,-0.002740521,0.005610236,-0.002748322,0.004040564,0.012371525,-0.006640228,0.00688557,-0.014989915,0.020599057,-0.001192747,0.003490908,0.00541517,-0.003895706,-0.014180231,-0.001082047,0.005240843,-0.004037858,0.006143513
DD,0.001631794,-0.008216158,-0.016046019,-0.002809381,0.000366654,0.01563656,0.012311608,-0.011916584,0.017428618,-0.00727184,-0.021349669,0.003076923,0.007939449,-0.010798834,0.013305148,-0.009971747,0.004575835,0.004721645,0.008900665,0.004786472,-0.005262486,0.002638191,-0.001630566,0.00025096
DUK,0.001459003,0.002926448,-0.000365663,-0.004610495,-0.006149789,0.001691013,-0.002409893,0.003749371,-0.000966675,0.00096761,0.018477458,-0.008064468,0.002695332,-0.00463411,0.013973006,0,0.002852232,0.007370343,-0.003361516,-0.016770743,-0.00219862,-0.000488353,-0.005463781,0.005248395
DNB,-0.01779266,-0.000277914,0.019937635,0.020441645,-0.004224705,-0.001438169,-0.005055795,0.003926489,-0.007508802,0.005255064,-0.026237429,-0.00830406,0.005193814,-0.004248236,0.010923331,-0.010713919,0.00435987,-0.006451585,0.017919168,-0.005133498,-0.003070643,-0.000557965,0.007401171,-0.005033566
DXC,0.021339295,-0.015360165,-0.030077301,-0.021589645,0.052844954,0.014988934,0.005169971,0.008923249,0.021418742,0.01230206,-0.025767813,0.002553302,-0.032126758,-0.008503828,0.012255566,-0.003923808,-0.00362004,0.000869534,0.005977594,0.004392973,-0.005388924,-0.017036432,-0.002570319,-0.007792619
ETFC,-0.004027589,-0.003726025,0.00028664,0.016613232,0.001751854,0.020864412,-0.002675387,-0.00296393,0.002674591,0.000297354,-0.03637929,-0.014120305,-0.011722076,0.015877573,-0.006198985,-0.006716989,0.016500653,0.009187482,-0.001719605,-0.00513262,-0.00369321,-0.007891742,0.012846161,-0.032320496
EMN,0.003626826,-0.010396089,-0.003453367,0.00770573,0.007891732,0.02438088,0.009717543,-0.010893234,0.002698522,0.004129032,-0.016871774,-0.004294506,0.003549233,0.003179044,0.017335006,-0.004250857,0.006613071,0.001160643,-0.009959133,-0.007602607,-0.00767008,-0.01020534,0.0080291,-0.021603075
ETN,0.009708643,0.000134889,-0.000673787,0.003516297,0.008868891,0.008392969,-0.00219654,0.000824361,0.003308492,0.007639992,-0.018808845,0.001638266,-0.001363299,-0.008247715,0.0297967,-0.012783505,0.003586729,0.012430168,-0.00320206,0.00405369,-0.004175877,-0.001251272,-0.0024962,-0.007296214
EBAY,0.011255954,0.005659756,-0.003857596,0.001485854,0.003578974,0.002991295,0.000898144,-0.003579893,-0.000298211,0.01024405,-0.018337829,0.003264095,0.01812698,0.006384889,0.000912903,0.001523926,-0.009658919,-0.001506902,-0.004201681,-0.004481655,-0.005053448,-0.00296393,-0.005013211,-0.010504815
ECL,-0.006514133,0.00430829,0,0.004487875,-0.000720782,0.006123616,0.002261156,-0.002818473,-0.00048292,0.000322069,-0.007432271,-0.002232733,0.004726806,-0.00143575,0.013664309,-0.008736038,0.004185077,0.004527432,-0.006506008,-0.001763961,-0.002718662,-0.001516986,0.00127911,-0.00619692
EIX,0.000250206,0.00427077,0.001509662,-0.004134327,-0.006682666,0.004968967,-0.002601902,0.006484552,0.004132256,0.003770785,0.009644595,-0.010050196,0.005304345,-0.007893705,0.017725054,-0.008346016,0.003426016,0.010384586,-0.001536143,-0.014258632,-0.001260229,-0.001761211,-0.005380395,0.00680274
EW,-0.014293267,0.004039513,0.002237364,-0.00561498,0,-0.015437613,0.00292925,0.013679671,0.008879876,0.006569029,-0.012967697,-0.00338983,0.015599839,-0.01064396,0.000958832,0.00277781,0.009273237,-0.003438642,0.039428114,-0.011155312,0.006559244,-0.026936445,-0.009854317,-0.006174164
EA,0.001907732,-0.004579938,-0.008198593,0.005346436,0.000445743,0.008088082,-0.003693352,0.008351168,-0.00146492,0.003732541,-0.008411843,-0.004799554,-0.006762761,-0.01431543,0.006710671,0.00187368,0.010243904,0.008761081,0.000337067,0.007927486,0.013311958,-0.001146252,0.002643328,-0.009223389
EMR,-0.001838867,-0.000668243,0.004193927,0.00100759,0.001850606,0.017285624,-0.002390302,-0.007119884,-0.002198867,0.002713704,-0.01896837,-0.008250825,0.006143085,-0.00066368,0.02204509,-0.019291535,0.010248673,0.0040486,-0.008529888,-0.007140485,-0.001823322,-0.000662531,0.000994827,-0.009362681
ETR,0.001585361,-0.003554463,0.001450244,-0.00446258,-0.00418246,0.000392246,-0.004296251,0.002348963,0.001437533,0.010031613,0.007446875,-0.002784869,0.006137519,-0.003059364,0.017871635,-0.002969776,0.006385016,0.006288435,-0.001910206,-0.022799987,0.000400147,-0.005439056,-0.002118136,-0.000529254
EVHC,-0.013280898,-0.005381572,-0.000977533,-0.016030779,-0.023787182,-0.013584394,0.008249012,0.031797013,0.006139942,-0.003221147,-0.016941102,-0.011580626,-0.00652982,-0.006794348,0.00496586,-0.020072992,-0.015568877,0.015969627,-0.014981273,0.009222876,-0.023763852,0.000590769,0.025753627,0.006403507
EOG,0.013304466,-0.006048221,0.003910724,0.001752557,0.017945209,0.020454102,-0.015601982,0.000527402,0.001690396,0.00126947,-0.017563937,-0.002177735,0.006261066,-0.012672533,0.026112719,-0.00379148,0.0016879,-0.00950884,0.009174259,-0.047221913,-0.005396233,0.015217612,0.001015528,-0.015792123
EQT,0.024794712,-0.003273257,0.006921523,-0.007848267,0.025142474,0.015662206,0.025130943,0.00455817,0.004933104,-0.01731302,-0.005338419,0.004323763,0.00469159,-0.011168419,0.014998273,-0.008130098,0.01278905,-0.007476891,-0.00793519,-0.01394795,-0.021634199,0.013492983,-0.023872258,-0.004751712
